user_id,age,income,account_balance,credit_score,num_transactions,avg_transaction_value,spending_category,risk_profile,income_to_balance_ratio,transaction_frequency,spending_efficiency,financial_health_score,age_income_interaction,high_risk_spending,conservative_profile,target_action
U0217,54,33983.7,235995.38,675,97,19204.43,groceries,high,0.144,3.23,6.7813,4.4843,18.3512,0,0,save_money
U0218,54,139021.79,948823.53,680,118,38177.92,travel,high,0.1465,3.93,3.2954,4.415,75.0718,1,0,invest_more
U0219,19,79720.49,314385.44,585,68,48029.95,health,low,0.2536,2.27,7.2298,2.6415,15.1469,0,1,stop_spending
U0220,63,104818.35,386987.38,420,72,38770.73,utilities,low,0.2709,2.4,4.4386,2.4128,66.0356,0,1,invest_more
U0221,22,199309.37,285576.88,802,56,6219.61,utilities,low,0.6979,1.87,0.3745,1.2371,43.8481,0,1,save_money
U0222,63,180749.02,445111.19,389,86,33425.21,groceries,high,0.4061,2.87,2.2191,1.6606,113.8719,0,0,invest_more
U0223,50,113012.56,891331.68,461,49,39705.45,travel,low,0.1268,1.63,4.216,4.9491,56.5063,1,1,invest_more
U0224,53,197175.18,792065.67,542,131,1411.57,education,medium,0.2489,4.37,0.0859,2.6653,104.5028,0,0,invest_more
U0225,43,98807.11,983011.96,432,27,3380.83,health,high,0.1005,0.9,0.4106,6.1726,42.4871,0,0,pay_debt
U0226,59,109882.17,769164.55,375,37,48621.75,groceries,medium,0.1429,1.23,5.3099,4.3764,64.8305,0,0,invest_more
U0227,29,98508.31,517360.01,431,146,32025.72,travel,medium,0.1904,4.87,3.9013,3.354,28.5674,1,0,stop_spending
U0228,28,105544.12,868211.63,427,137,7735.47,travel,medium,0.1216,4.57,0.8795,5.1366,29.5524,1,0,invest_more
U0229,34,187600.19,225470.28,831,77,42312.09,travel,high,0.832,2.57,2.7065,1.1122,63.7841,1,0,invest_more
U0230,59,191706.81,274451.03,610,141,4762.08,travel,high,0.6985,4.7,0.2981,1.146,113.107,1,0,invest_more
U0231,19,188905.33,154194.27,645,149,2155.6,groceries,low,1.2251,4.97,0.1369,0.7933,35.892,0,1,save_money
U0232,44,190223.9,771022.37,571,58,38371.25,education,high,0.2467,1.93,2.4206,2.7006,83.6985,0,0,invest_more
U0233,69,15754.32,888996.88,596,82,24198.95,health,medium,0.0177,2.73,18.4322,34.1377,10.8705,0,0,stop_spending
U0234,48,66512.44,72973.03,361,45,22036.31,utilities,low,0.9115,1.5,3.9757,0.8282,31.926,0,1,pay_debt
U0235,26,125265.45,312582.5,626,93,48771.17,entertainment,high,0.4007,3.1,4.6721,1.7918,32.569,1,0,invest_more
U0236,33,116713.73,319115.89,777,36,13446.84,travel,low,0.3657,1.2,1.3825,2.0062,38.5155,1,1,invest_more
U0237,28,19615.01,945384.89,728,68,48138.02,entertainment,high,0.0207,2.27,29.4497,29.2608,5.4922,1,0,stop_spending
U0238,47,147014.4,189834.1,463,132,49798.87,utilities,medium,0.7744,4.4,4.0648,0.9926,69.0968,0,0,invest_more
U0239,33,104500.35,90049.1,702,134,22915.81,travel,high,1.1605,4.47,2.6315,0.8474,34.4851,1,0,invest_more
U0240,18,77050.07,50540.4,806,125,14358.84,groceries,medium,1.5245,4.17,2.2363,0.7729,13.869,0,0,save_money
U0241,21,177666.59,727508.06,712,98,2357.6,education,high,0.2442,3.27,0.1592,2.7919,37.31,0,0,invest_more
U0242,66,46984.51,553222.93,375,103,25262.35,education,medium,0.0849,3.43,6.4521,7.2412,31.0098,0,0,stop_spending
U0243,43,166809.15,623241.58,421,37,48756.63,entertainment,medium,0.2676,1.23,3.5075,2.4399,71.7279,1,0,invest_more
U0244,43,115988.05,365606.37,447,55,30162.9,education,low,0.3172,1.83,3.1206,2.1016,49.8749,0,1,invest_more
U0245,27,18607.64,137036.37,641,126,26014.7,education,high,0.1358,4.2,16.7768,4.7204,5.0241,0,0,stop_spending
U0246,57,36558.39,931368.74,626,46,19708.43,health,medium,0.0393,1.53,6.4691,15.5803,20.8383,0,0,invest_more
U0247,37,73910.96,828289.39,845,130,35466.12,utilities,low,0.0892,4.33,5.7582,7.1216,27.3471,0,1,stop_spending
U0248,64,79987.98,673806.39,726,83,39858.07,health,high,0.1187,2.77,5.9796,5.396,51.1923,0,0,stop_spending
U0249,28,15062.96,474590.21,533,18,29217.81,education,high,0.0317,0.6,23.2765,19.1551,4.2176,0,0,invest_more
U0250,62,127749.8,841167.12,451,67,1675.37,groceries,low,0.1519,2.23,0.1574,4.1629,79.2049,0,1,invest_more
U0251,44,13598.1,313692.48,455,110,34555.96,education,high,0.0433,3.67,30.4948,14.0554,5.9832,0,0,stop_spending
U0252,53,184898.98,872817.71,363,40,25982.29,entertainment,high,0.2118,1.33,1.6863,3.0031,97.9965,1,0,invest_more
U0253,39,100890.49,376824.78,477,122,45615.0,education,medium,0.2677,4.07,5.4255,2.4655,39.3473,0,0,invest_more
U0254,33,138415.03,867654.4,570,128,9693.98,entertainment,high,0.1595,4.27,0.8404,4.0293,45.677,1,0,invest_more
U0255,62,66714.84,941485.55,604,78,35274.56,health,medium,0.0709,2.6,6.3448,8.7515,41.3632,0,0,stop_spending
U0256,61,70237.74,348803.17,580,78,6181.52,education,medium,0.2014,2.6,1.0561,3.2526,42.845,0,0,pay_debt
U0257,63,165491.72,954608.86,449,79,2199.12,groceries,medium,0.1734,2.63,0.1595,3.6723,104.2598,0,0,invest_more
U0258,52,185561.83,655972.05,790,59,10183.19,entertainment,high,0.2829,1.97,0.6585,2.4928,96.4922,1,0,invest_more
U0259,51,142272.55,137272.95,545,67,2633.19,travel,high,1.0364,2.23,0.2221,0.8354,72.559,1,0,invest_more
U0260,67,54238.95,100197.96,638,125,5117.19,travel,low,0.5413,4.17,1.1321,1.4086,36.3401,1,1,invest_more
U0261,66,195803.04,157941.08,787,127,32561.88,entertainment,medium,1.2397,4.23,1.9956,0.8543,129.23,1,0,invest_more
U0262,64,64228.91,59162.59,391,64,26804.1,groceries,low,1.0856,2.13,5.0079,0.7367,41.1065,0,1,stop_spending
U0263,29,89398.15,837604.89,337,106,39419.24,health,medium,0.1067,3.53,5.2913,5.7802,25.9255,0,0,stop_spending
U0264,59,176581.2,9267.17,409,90,14299.63,education,high,19.0524,3.0,0.9718,0.224,104.1829,0,0,pay_debt
U0265,69,178959.39,134199.95,816,124,13714.57,groceries,medium,1.3335,4.13,0.9196,0.8339,123.482,0,0,invest_more
U0266,39,40873.91,458914.47,563,52,802.8,entertainment,high,0.0891,1.73,0.2357,7.0015,15.9408,1,0,invest_more
U0267,23,153883.72,175494.91,715,114,25812.5,utilities,high,0.8769,3.8,2.0129,1.0207,35.3933,0,0,invest_more
U0268,18,28123.17,981685.19,788,87,46797.69,entertainment,medium,0.0286,2.9,19.9683,21.3148,5.0622,1,0,stop_spending
U0269,54,54749.04,753756.65,637,82,29164.79,groceries,medium,0.0726,2.73,6.3924,8.5603,29.5645,0,0,stop_spending
U0270,28,134199.84,692768.59,363,35,23323.21,utilities,high,0.1937,1.17,2.0855,3.2682,37.576,0,0,invest_more
U0271,36,105478.89,895118.37,618,35,31971.7,entertainment,high,0.1178,1.17,3.6373,5.3826,37.9724,1,0,invest_more
U0272,56,51961.36,957360.54,789,44,22803.44,entertainment,medium,0.0543,1.47,5.2662,11.426,29.0984,1,0,invest_more
U0273,61,114354.56,470828.08,850,60,38116.8,education,low,0.2429,2.0,3.9999,2.8704,69.7563,0,1,invest_more
U0274,25,109846.26,528173.12,670,24,45870.51,groceries,high,0.208,0.8,5.0111,3.2003,27.4616,0,0,invest_more
U0275,51,181548.75,202156.78,849,43,8310.4,utilities,low,0.8981,1.43,0.5493,1.0676,92.5899,0,1,save_money
U0276,46,139256.1,716917.97,800,28,44954.58,groceries,medium,0.1942,0.93,3.8738,3.4654,64.0578,0,0,invest_more
U0277,69,35069.42,415424.57,359,148,23172.68,entertainment,high,0.0844,4.93,7.9292,7.2764,24.1979,1,0,stop_spending
U0278,20,14136.39,254457.22,303,60,28957.73,utilities,medium,0.0556,2.0,24.5814,10.9427,2.8273,0,0,invest_more
U0279,44,22114.38,994123.66,370,125,1683.57,travel,low,0.0222,4.17,0.9136,27.1464,9.7303,1,1,invest_more
U0280,42,195883.32,645880.82,730,100,49643.54,utilities,medium,0.3033,3.33,3.0412,2.3219,82.271,0,0,invest_more
U0281,52,81372.65,682730.35,436,94,6019.8,utilities,high,0.1192,3.13,0.8877,5.2393,42.3138,0,0,save_money
U0282,47,148293.05,222690.22,303,10,48926.69,health,high,0.6659,0.33,3.9592,1.0436,69.6977,0,0,invest_more
U0283,27,113444.61,531933.61,535,68,23085.2,entertainment,low,0.2133,2.27,2.4419,3.0651,30.63,1,1,invest_more
U0284,44,188107.97,725023.95,415,13,40492.96,education,low,0.2595,0.43,2.5832,2.5079,82.7675,0,1,save_money
U0285,63,55726.6,67290.9,334,119,29929.47,groceries,low,0.8281,3.97,6.4449,0.8817,35.1078,0,1,stop_spending
U0286,67,150702.8,402265.35,539,143,10941.73,groceries,low,0.3746,4.77,0.8713,1.8552,100.9709,0,1,save_money
U0287,27,105740.21,289263.45,626,87,11921.51,health,high,0.3655,2.9,1.3529,1.936,28.5499,0,0,invest_more
U0288,65,51998.12,300500.95,362,147,47431.16,travel,high,0.173,4.9,10.946,3.6378,33.7988,1,0,stop_spending
U0289,60,138962.52,555850.67,348,93,47085.16,utilities,high,0.25,3.1,4.066,2.5638,83.3775,0,0,invest_more
U0290,66,70559.55,416324.63,452,81,18885.36,education,medium,0.1695,2.7,3.2118,3.7529,46.5693,0,0,save_money
U0291,53,171374.78,300736.42,447,123,45745.58,utilities,medium,0.5698,4.1,3.2032,1.2633,90.8286,0,0,invest_more
U0292,59,115884.48,134092.75,548,70,10246.5,groceries,medium,0.8642,2.33,1.061,0.9522,68.3718,0,0,invest_more
U0293,61,170955.34,92464.0,495,18,13496.23,education,high,1.8489,0.6,0.9474,0.5575,104.2828,0,0,invest_more
U0294,39,17514.04,72784.33,522,127,10523.57,entertainment,low,0.2406,4.23,7.2104,2.7391,6.8305,1,1,save_money
U0295,62,188060.36,962077.56,420,127,45730.62,education,high,0.1955,4.23,2.918,3.2671,116.5974,0,0,invest_more
U0296,52,48857.5,915126.46,629,77,19095.02,health,medium,0.0534,2.57,4.69,11.5343,25.4059,0,0,pay_debt
U0297,64,59696.71,512816.54,809,124,5020.55,utilities,medium,0.1164,4.13,1.0092,5.5349,38.2059,0,0,save_money
U0298,53,80433.94,413930.17,526,42,909.37,education,high,0.1943,1.4,0.1357,3.3353,42.63,0,0,invest_more
U0299,33,89339.83,152411.41,637,63,19054.0,utilities,high,0.5862,2.1,2.5593,1.3233,29.4821,0,0,invest_more
U0300,64,189258.26,337564.28,800,130,23095.37,entertainment,low,0.5607,4.33,1.4644,1.4466,121.1253,1,1,save_money
U0301,21,36592.12,546546.33,488,143,49517.14,education,low,0.067,4.77,16.2386,9.1914,7.6843,0,1,stop_spending
U0302,58,169423.01,74330.41,349,6,20678.37,travel,low,2.2793,0.2,1.4646,0.4275,98.2653,1,1,save_money
U0303,57,144362.22,9141.46,817,121,18722.71,health,high,15.7903,4.03,1.5563,0.4225,82.2865,0,0,invest_more
U0304,44,183422.78,659284.34,316,6,26657.4,groceries,low,0.2782,0.2,1.744,2.3053,80.706,0,1,save_money
U0305,62,110589.35,274740.74,593,9,25160.58,health,medium,0.4025,0.3,2.7302,1.7697,68.5654,0,0,invest_more
U0306,33,163171.86,909773.37,409,29,26266.83,travel,high,0.1794,0.97,1.9317,3.5378,53.8467,1,0,invest_more
U0307,43,110026.64,815214.39,573,106,4043.06,utilities,high,0.135,3.53,0.441,4.7152,47.3115,0,0,invest_more
U0308,59,56209.5,697236.32,607,25,32721.41,groceries,low,0.0806,0.83,6.9856,7.7282,33.1636,0,1,pay_debt
U0309,23,82060.16,552701.44,357,7,35171.97,utilities,medium,0.1485,0.23,5.1433,4.2092,18.8738,0,0,invest_more
U0310,32,159031.5,565856.63,397,140,45965.7,travel,high,0.281,4.67,3.4684,2.3217,50.8901,1,0,invest_more
U0311,35,178635.32,475500.29,347,24,34252.99,education,high,0.3757,0.8,2.301,1.7604,62.5224,0,0,invest_more
U0312,55,135040.76,179354.5,622,9,48077.31,travel,high,0.7529,0.3,4.2722,1.0896,74.2724,1,0,invest_more
U0313,54,165971.45,928874.94,606,46,28241.51,utilities,high,0.1787,1.53,2.0419,3.6431,89.6246,0,0,invest_more
U0314,40,180339.9,331729.84,443,25,25089.56,groceries,low,0.5436,0.83,1.6695,1.3122,72.136,0,1,save_money
U0315,38,93046.77,838674.66,648,106,48449.13,groceries,high,0.1109,3.53,6.2484,5.713,35.3578,0,0,stop_spending
U0316,42,61932.14,992585.88,802,63,17854.98,utilities,low,0.0624,2.1,3.4596,9.9936,26.0115,0,1,invest_more
U0317,23,121316.27,380072.71,602,68,35684.12,entertainment,low,0.3192,2.27,3.5297,2.163,27.9027,1,1,invest_more
U0318,24,82200.0,783890.28,457,104,15902.24,groceries,low,0.1049,3.47,2.3215,5.9369,19.728,0,1,pay_debt
U0319,45,94499.81,761346.49,404,38,4456.13,utilities,high,0.1241,1.27,0.5659,5.0241,42.5249,0,0,invest_more
U0320,56,107363.76,103292.93,391,95,27755.57,education,medium,1.0394,3.17,3.1022,0.7613,60.1237,0,0,invest_more
U0321,64,174106.45,12340.61,723,104,38980.54,education,low,14.1073,3.47,2.6867,0.3828,111.4281,0,1,save_money
U0322,37,118672.48,169582.92,689,48,7028.12,entertainment,medium,0.6998,1.6,0.7107,1.1816,43.9088,1,0,invest_more
U0323,68,37727.62,167207.4,582,112,15057.64,groceries,medium,0.2256,3.73,4.7894,2.9331,25.6548,0,0,pay_debt
U0324,26,189402.24,720899.45,807,55,22947.3,entertainment,low,0.2627,1.83,1.4539,2.6635,49.2446,1,1,save_money
U0325,45,190276.46,332217.22,689,89,22067.12,health,high,0.5727,2.97,1.3917,1.3718,85.6244,0,0,invest_more
U0326,43,35863.65,320665.16,505,127,15777.75,entertainment,medium,0.1118,4.23,5.2792,5.6024,15.4214,1,0,invest_more
U0327,70,142041.98,491007.31,548,88,18865.16,utilities,medium,0.2893,2.93,1.5938,2.3319,99.4294,0,0,invest_more
U0328,64,31638.69,563850.51,484,145,1443.11,utilities,high,0.0561,4.83,0.5473,10.9207,20.2488,0,0,save_money
U0329,26,93306.44,291331.21,370,109,33681.58,health,medium,0.3203,3.63,4.3317,2.0475,24.2597,0,0,stop_spending
U0330,56,55984.02,658662.97,733,101,3790.86,utilities,high,0.085,3.37,0.8126,7.4041,31.3511,0,0,pay_debt
U0331,41,111529.81,923495.75,728,144,1934.58,health,high,0.1208,4.8,0.2082,5.3107,45.7272,0,0,invest_more
U0332,40,122825.79,914401.25,411,68,32914.32,travel,high,0.1343,2.27,3.2157,4.6602,49.1303,1,0,invest_more
U0333,45,126408.8,563220.29,709,89,48289.27,groceries,low,0.2244,2.97,4.5841,3.007,56.884,0,1,invest_more
U0334,54,28735.25,222001.08,831,147,29067.86,travel,medium,0.1294,4.9,12.1389,5.0265,15.517,1,0,stop_spending
U0335,19,81082.72,463063.21,812,43,17313.87,utilities,low,0.1751,1.43,2.5624,3.8087,15.4057,0,1,pay_debt
U0336,39,89035.33,961727.87,418,41,17481.6,utilities,low,0.0926,1.37,2.3561,6.6777,34.7238,0,1,invest_more
U0337,37,101755.94,476162.53,748,120,16013.58,groceries,high,0.2137,4.0,1.8885,3.1597,37.6497,0,0,invest_more
U0338,65,31866.2,849180.01,411,47,46503.13,travel,high,0.0375,1.57,17.5119,16.1824,20.713,1,0,save_money
U0339,43,114862.96,330989.66,736,123,11669.59,health,low,0.347,4.1,1.2191,2.0753,49.3911,0,1,invest_more
U0340,30,45413.52,657307.91,705,12,36895.68,utilities,high,0.0691,0.4,9.7493,9.0161,13.6241,0,0,pay_debt
U0341,69,83878.8,704735.62,510,76,37641.04,groceries,high,0.119,2.53,5.3851,5.2811,57.8764,0,0,stop_spending
U0342,47,29332.89,871979.33,491,98,16366.65,groceries,medium,0.0336,3.27,6.6955,18.0673,13.7865,0,0,invest_more
U0343,55,173900.94,527715.02,620,104,30604.29,groceries,medium,0.3295,3.47,2.1118,2.1125,95.6455,0,0,invest_more
U0344,55,76877.14,457860.59,476,81,45942.26,groceries,high,0.1679,2.7,7.1713,3.7974,42.2824,0,0,stop_spending
U0345,62,35450.08,117861.65,612,34,9233.92,travel,high,0.3008,1.13,3.1257,2.2828,21.979,1,0,pay_debt
U0346,58,89465.43,137867.3,692,113,9369.11,education,high,0.6489,3.77,1.2567,1.2503,51.8899,0,0,invest_more
U0347,29,186832.04,173234.8,470,130,14512.86,entertainment,medium,1.0785,4.33,0.9321,0.7775,54.1813,1,0,invest_more
U0348,70,127687.9,865522.23,309,129,6913.08,utilities,high,0.1475,4.3,0.6497,4.2125,89.3815,0,0,invest_more
U0349,46,106033.22,494969.85,803,111,35536.1,utilities,low,0.2142,3.7,4.0217,3.1787,48.7753,0,1,invest_more
U0350,32,25707.42,30860.71,525,79,1731.48,education,medium,0.833,2.63,0.8082,0.9673,8.2264,0,0,save_money
U0351,54,158340.64,565650.46,807,145,25589.22,groceries,medium,0.2799,4.83,1.9393,2.5232,85.5039,0,0,invest_more
U0352,20,157271.48,823282.81,675,143,41148.29,health,medium,0.191,4.77,3.1397,3.4585,31.4543,0,0,invest_more
U0353,20,113807.12,989775.73,404,68,14955.68,utilities,medium,0.115,2.27,1.577,5.4083,22.7614,0,0,invest_more
U0354,33,76229.63,816728.59,749,35,38804.02,travel,high,0.0933,1.17,6.1085,6.7809,25.1558,1,0,invest_more
U0355,68,140935.38,861048.7,738,47,30845.94,travel,low,0.1637,1.57,2.6264,4.013,95.8361,1,1,invest_more
U0356,28,163033.69,570074.34,845,76,29883.2,entertainment,high,0.286,2.53,2.1995,2.4956,45.6494,1,0,invest_more
U0357,66,65600.59,572735.58,826,29,6865.89,utilities,low,0.1145,0.97,1.2559,5.6271,43.2964,0,1,pay_debt
U0358,38,174739.04,126888.17,435,68,7397.55,travel,high,1.3771,2.27,0.508,0.6404,66.4008,1,0,invest_more
U0359,22,84613.14,142171.63,575,111,18821.1,health,low,0.5951,3.7,2.6692,1.2787,18.6149,0,1,pay_debt
U0360,38,107966.56,278225.69,677,121,47517.68,education,low,0.3881,4.03,5.2814,1.8648,41.0273,0,1,invest_more
U0361,62,175092.47,847167.33,395,122,31778.54,entertainment,low,0.2067,4.07,2.1779,3.0889,108.5573,1,1,save_money
U0362,38,161178.81,397715.87,739,59,24786.28,entertainment,medium,0.4053,1.97,1.8454,1.8283,61.2479,1,0,invest_more
U0363,66,113989.0,130594.25,796,92,44718.32,groceries,low,0.8728,3.07,4.7076,1.062,75.2327,0,1,invest_more
U0364,28,28919.2,783889.76,770,9,6299.44,utilities,medium,0.0369,0.3,2.6139,16.6261,8.0974,0,0,save_money
U0365,35,198449.27,427799.3,435,82,8032.98,groceries,high,0.4639,2.73,0.4857,1.4981,69.4572,0,0,invest_more
U0366,37,78482.72,82420.53,469,18,19877.44,health,high,0.9522,0.6,3.0393,0.8508,29.0386,0,0,save_money
U0367,22,91553.88,91199.19,397,5,10749.72,travel,high,1.0039,0.17,1.409,0.7845,20.1419,1,0,save_money
U0368,45,108694.41,445066.88,308,92,40873.74,health,low,0.2442,3.07,4.5125,2.6017,48.9125,0,1,invest_more
U0369,41,100763.05,228946.87,391,31,5249.76,entertainment,low,0.4401,1.03,0.6252,1.5473,41.3129,1,1,invest_more
U0370,54,82717.0,813367.92,436,41,3513.74,groceries,high,0.1017,1.37,0.5097,6.1051,44.6672,0,0,invest_more
U0371,57,41182.14,351187.72,518,43,46002.72,health,medium,0.1173,1.43,13.4047,5.3604,23.4738,0,0,save_money
U0372,45,26470.73,100465.11,426,103,17641.63,entertainment,low,0.2635,3.43,7.9975,2.4777,11.9118,1,1,save_money
U0373,60,62623.85,84248.72,591,11,42409.82,entertainment,low,0.7433,0.37,8.1266,1.0853,37.5743,1,1,invest_more
U0374,68,125316.11,188646.52,701,80,32343.87,travel,medium,0.6643,2.67,3.0972,1.2331,85.215,1,0,invest_more
U0375,18,83318.26,241081.76,372,140,44447.35,entertainment,medium,0.3456,4.67,6.4016,1.9112,14.9973,1,0,stop_spending
U0376,29,35076.75,860814.0,730,98,27363.18,utilities,low,0.0407,3.27,9.3611,15.0681,10.1723,0,1,stop_spending
U0377,21,13170.99,67532.57,568,60,2087.36,utilities,high,0.195,2.0,1.9018,3.3437,2.7659,0,0,pay_debt
U0378,23,129428.43,501048.97,725,113,35120.35,health,high,0.2583,3.77,3.2562,2.6639,29.7685,0,0,invest_more
U0379,31,112154.52,152680.44,385,84,4043.18,travel,high,0.7346,2.8,0.4326,0.998,34.7679,1,0,invest_more
U0380,64,72082.56,586437.16,367,84,34963.93,travel,low,0.1229,2.8,5.8206,5.0541,46.1328,1,1,stop_spending
U0381,21,56451.15,924627.75,418,121,30653.61,entertainment,high,0.0611,4.03,6.5161,10.0243,11.8547,1,0,stop_spending
U0382,62,150921.77,740658.18,422,8,35424.24,groceries,low,0.2038,0.27,2.8166,3.1431,93.5715,0,1,save_money
U0383,26,104318.46,346705.13,829,71,8431.45,health,medium,0.3009,2.37,0.9699,2.3842,27.1228,0,0,invest_more
U0384,35,149257.81,118056.72,330,90,40374.68,education,low,1.2643,3.0,3.246,0.6299,52.2402,0,1,invest_more
U0385,41,59960.43,975050.59,378,132,22814.37,groceries,medium,0.0615,4.4,4.5659,9.9348,24.5838,0,0,stop_spending
U0386,54,173278.36,166881.39,461,70,38689.11,health,high,1.0383,2.33,2.6793,0.7948,93.5703,0,0,invest_more
U0387,18,31913.38,740779.96,302,16,42948.58,travel,low,0.0431,0.53,16.1494,14.0694,5.7444,1,1,pay_debt
U0388,63,79155.53,920226.55,483,14,27687.95,health,high,0.086,0.47,4.1975,7.2026,49.868,0,0,pay_debt
U0389,54,52657.91,248263.18,627,74,41317.25,entertainment,low,0.2121,2.47,9.4156,3.1238,28.4353,1,1,stop_spending
U0390,20,105387.78,901941.01,483,62,40236.47,utilities,low,0.1168,2.07,4.5815,5.3623,21.0776,0,1,invest_more
U0391,47,176628.34,866032.23,618,88,4410.64,groceries,medium,0.204,2.93,0.2997,3.2327,83.0153,0,0,invest_more
U0392,55,48127.52,563806.74,611,67,23249.94,utilities,low,0.0854,2.23,5.7971,7.3164,26.4701,0,1,stop_spending
U0393,44,149168.03,546559.24,551,43,418.26,groceries,low,0.2729,1.43,0.0336,2.4577,65.6339,0,1,invest_more
U0394,60,112893.59,635941.84,309,90,172.96,utilities,high,0.1775,3.0,0.0184,3.5253,67.7362,0,0,invest_more
U0395,21,148170.86,103949.02,842,65,21048.81,travel,high,1.4254,2.17,1.7047,0.8172,31.1159,1,0,invest_more
U0396,41,63166.8,43900.27,537,138,20711.53,utilities,high,1.4388,4.6,3.9346,0.6697,25.8984,0,0,stop_spending
U0397,54,26131.46,95577.01,436,105,3834.04,groceries,medium,0.2734,3.5,1.7607,2.3997,14.111,0,0,invest_more
U0398,43,193201.47,236771.73,567,85,46309.49,health,high,0.816,2.83,2.8763,1.0021,83.0766,0,0,invest_more
U0399,26,71987.8,452757.85,539,24,47183.38,education,low,0.159,0.8,7.8652,4.0273,18.7168,0,1,save_money
U0400,40,30074.97,449566.75,621,109,6124.76,travel,medium,0.0669,3.63,2.4438,9.2612,12.03,1,0,pay_debt
U0401,37,98035.85,852482.19,392,45,40399.09,health,high,0.115,1.5,4.945,5.4018,36.2733,0,0,invest_more
U0402,33,17662.66,835924.75,635,42,4651.52,entertainment,medium,0.0211,1.4,3.1602,28.6952,5.8287,1,0,invest_more
U0403,46,19300.62,298840.71,478,12,47609.62,education,high,0.0646,0.4,29.6009,9.515,8.8783,0,0,invest_more
U0404,67,57472.0,462043.25,443,36,696.65,travel,low,0.1244,1.2,0.1455,5.0321,38.5062,1,1,save_money
U0405,22,166497.95,372239.74,386,71,45879.69,groceries,low,0.4473,2.37,3.3067,1.5231,36.6295,0,1,save_money
U0406,69,47572.56,645986.9,431,28,45263.39,entertainment,low,0.0736,0.93,11.4175,8.3502,32.8251,1,1,save_money
U0407,42,189033.33,50637.7,743,106,24856.71,health,medium,3.733,3.53,1.5779,0.5104,79.394,0,0,invest_more
U0408,27,42833.37,214716.11,491,75,14064.74,groceries,high,0.1995,2.5,3.9403,3.2388,11.565,0,0,invest_more
U0409,48,127225.66,647278.4,810,110,44150.65,groceries,low,0.1966,3.67,4.1643,3.4338,61.0683,0,1,invest_more
U0410,69,63157.44,137236.02,504,139,12532.47,education,low,0.4602,4.63,2.3812,1.5409,43.5786,0,1,pay_debt
U0411,50,158564.0,359112.11,796,93,45642.58,entertainment,medium,0.4415,3.1,3.4542,1.7335,79.282,1,0,invest_more
